Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,02/01/2019,CFADRES34086273,REDACTED UNDER DP ACT,14127.28,AARON COURT,173212,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2019,CFADRES34086390,REDACTED UNDER DP ACT,19110.64,ABBEYFIELD - SHANDFORD,292973,231972268,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2019,CFADRES34086005,REDACTED UNDER DP ACT,11305.3,ABBEYFIELD E DEV EXTRA CARE SOC,88511,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2019,CFADRES34086459,REDACTED UNDER DP ACT,2727.74,ABBEYFIELD REENE COURT,331700,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2019,CFADRES34086210,REDACTED UNDER DP ACT,2318,ABBEYWOOD HOUSE,121568,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2019,CFADRES34086510,REDACTED UNDER DP ACT,1100,ACACIA NUMBER 1 LIMITED,350052,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2019,CFADRES34086515,REDACTED UNDER DP ACT,2176,ACER HEALTHCARE OPERATIONS LTD,351167,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2019,CFADRES34085998,REDACTED UNDER DP ACT,1782.2,ACTION ON HEARING LOSS (LONDON),87497,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2019,CFADRES34086209,REDACTED UNDER DP ACT,9325.84,ACTION ON HEARING LOSS (LONDON),121442,564524337,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2019,CFADRES34086062,REDACTED UNDER DP ACT,31492.45,ADELAIDE LODGE CARE HOME PRTNSHP,89773,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2019,CFADRES34085994,REDACTED UNDER DP ACT,17067.43,ALBAN HOUSE,87208,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2019,CFADRES34086324,REDACTED UNDER DP ACT,3385,ALINTHIA HOUSE,218317,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/01/2019,CFADRES34086145,REDACTED UNDER DP ACT,2625.54,ALLIED BACK-UP PROJECT,90897,,Adult Care & Health,Care Spot - Private (3rd),5701,B
