Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,01/12/2011,FINMH20223006,PL06P LAMB,1681.02,BIDNA HOUSE,90844,,Adult & Community Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,01/12/2011,FINMH20223007,ST03S TICKEL,1260,BIDNA HOUSE,90844,,Adult & Community Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,01/12/2011,FINMH20223008,WB04W BYRNE,691.02,BIDNA HOUSE,90844,,Adult & Community Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,01/12/2011,FINMH20223009,WB03,771.39,BIDNA HOUSE,90844,,Adult & Community Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,01/12/2011,FINMH20223010,ST04S TICKEL,1575,BIDNA HOUSE,90844,,Adult & Community Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,01/12/2011,FINTBAD20242130,14408,1460,CARETIME SERVICES LIMITED,210505,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/12/2011,FINSSCW20233865,TSI BATCH 4,780,FORDE PARK NURSING HOME,34341,,Adult & Community Services,Course / Exam Fees & Registration,4312,B
18,Devon County Council,01/12/2011,FINSSCW20233856,TSI BATCH 3,715,GRANGE LEA,87031,,Adult & Community Services,Course / Exam Fees & Registration,4312,B
18,Devon County Council,01/12/2011,FNEXMHLD20246095,WL012-07SI0959,5238.92,HAVENCARE (PLYMOUTH) LTD,94000,,Adult & Community Services,Miscellaneous expenditure,4901,B
18,Devon County Council,01/12/2011,FINSSCW20233868,TSI BATCH 4,520,PINEHURST,171536,,Adult & Community Services,Course / Exam Fees & Registration,4312,B
18,Devon County Council,01/12/2011,FINSSCW20233869,TSI BATCH 4,2470,SS CARE LIMITED,232036,,Adult & Community Services,Course / Exam Fees & Registration,4312,B
18,Devon County Council,01/12/2011,FINTBAD20242120,19293,534,A R C WELDING SERVICES,51108,,Adult & Community Services,Adaptations - Private (3rd),5709,BUSN
18,Devon County Council,01/12/2011,FINTBAD20242131,G2386714-DN-3,1984.92,ALLIED HEALTHCARE GROUP,185421,,Adult & Community Services,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,01/12/2011,EXCHEQ20128508,52007754/1,712.27,BRITISH GAS BUSINESS (GAS),181102,684966762,Children & Younger Persons,Electricity,2302,BUSN
18,Devon County Council,01/12/2011,EXCHEQ20128518,52007168/1,544.93,BRITISH GAS BUSINESS (GAS),181102,684966762,Children & Younger Persons,Electricity,2302,BUSN
18,Devon County Council,01/12/2011,EXCHEQ20128744,52007220/1,676.45,BRITISH GAS BUSINESS (GAS),181102,684966762,Children & Younger Persons,Electricity,2302,BUSN
18,Devon County Council,01/12/2011,EXCHEQ20128745,52007865/1,462.63,BRITISH GAS BUSINESS (GAS),181102,684966762,Children & Younger Persons,Electricity,2302,BUSN
18,Devon County Council,01/12/2011,EXCHEQ20128771,52008182/1,4497.36,BRITISH GAS BUSINESS (GAS),181102,684966762,Children & Younger Persons,Electricity,2302,BUSN
18,Devon County Council,01/12/2011,EXCHEQ20129001,52007121/1,857.1,BRITISH GAS BUSINESS (GAS),181102,684966762,Children & Younger Persons,Electricity,2302,BUSN
18,Devon County Council,01/12/2011,EXCHEQ20129041,52007507/1,516.8,BRITISH GAS BUSINESS (GAS),181102,684966762,Children & Younger Persons,Electricity,2302,BUSN
18,Devon County Council,01/12/2011,BRMDNDCC19812460,10458,1455,CALVERT TRUST EXMOOR,17260,585618695,Children & Younger Persons,Contributions to Private Contractors (3r,5751,BUSN
18,Devon County Council,01/12/2011,RESTRAT20371947,10459,990,CALVERT TRUST EXMOOR,17260,585618695,Children & Younger Persons,Contributions to Private Contractors (3r,5751,BUSN
18,Devon County Council,01/12/2011,EXCHEQ20129076,0778A,2666.76,D B FENCING,157942,837251916,Children & Younger Persons,Minor Improvements,2261,BUSN
18,Devon County Council,01/12/2011,YOUTHBAR20456683,1977,5225.58,D P SOLUTIONS,284922,,Children & Younger Persons,Miscellaneous expenditure,4901,BUSN
18,Devon County Council,01/12/2011,EARLYRS20026609,573,673.2,DEVON CHILDMINDING ASSOCIATION,66925,,Children & Younger Persons,Course / Exam Fees & Registration,4312,BUSN
18,Devon County Council,01/12/2011,EXCHEQ20128777,1776,632.4,EVANS HEATING & PLUMBING LTD,51317,142922969,Children & Younger Persons,Other Building Maintenance,2251,BUSN
18,Devon County Council,01/12/2011,EXCHEQ20129015,3756/X122G/78,7402.51,EXETER DIOCESAN BOARD OF FINANCE,23047,,Children & Younger Persons,Minor Improvements,2261,BUSN
18,Devon County Council,01/12/2011,RESTRAT20371966,6328,675,FACTS TRAINING LIMITED,119159,777626382,Children & Younger Persons,Training inc Travel Costs,1802,BUSN
18,Devon County Council,01/12/2011,RESTRAT20371969,6325,425,FACTS TRAINING LIMITED,119159,777626382,Children & Younger Persons,Training inc Travel Costs,1802,BUSN
18,Devon County Council,01/12/2011,FNEAMHLD20244139,3,1250,FANFARE INTERIORS,279539,,Adult & Community Services,Minor Improvements,2261,BUSN
18,Devon County Council,01/12/2011,LLCBARNS20288228,131011,1752,FRIENDS OF N DEVON YOUTH MUSIC,106110,,Children & Younger Persons,Professional Fees,4306,BUSN
18,Devon County Council,01/12/2011,FINEXEAD20217077,SI000014901,12226.23,GUINNESS CARE & SUPPORT,34218,,Adult & Community Services,Payments to Vol Providers (3rd),5501,BUSN
