Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,Vat Reg No,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,2022-05-03 00:00:00,ACOH36000961,1404022,1251.87,NOSNOM,236271,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,2022-05-03 00:00:00,ACOH36000962,1600002573,35118.72,GUINNESS CARE & SUPPORT,34218,603998709,Adult Care & Health,Accomodation Based Services (3rd),5707,BUSN
18,Devon County Council,2022-05-03 00:00:00,ACOH36000963,1600005987,35118.72,GUINNESS CARE & SUPPORT,34218,603998709,Adult Care & Health,Accomodation Based Services (3rd),5707,BUSN
18,Devon County Council,2022-05-03 00:00:00,ACOH36000966,SW01,1958.4,REDACTED UNDER DP ACT,384789,,Adult Care & Health,Care Spot - Private (3rd),5701,INDV
18,Devon County Council,2022-05-03 00:00:00,BSS18300400,08-900336,-1297.94,N P S SOUTH WEST LTD,208644,823853519,Corporate Services,Main / Term Contractor,4301,WGA
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017439,REDACTED UNDER DP ACT,570.24,CYGNET CARE(DEVON)LTD,89863,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017449,REDACTED UNDER DP ACT,572.28,PARKVIEW SOCIETY THE,91758,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017455,REDACTED UNDER DP ACT,4348.24,ORDINARY LIVING LTD,118033,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017456,REDACTED UNDER DP ACT,7694.16,ORDINARY LIVING LTD,118033,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017457,REDACTED UNDER DP ACT,2930.4,ORDINARY LIVING LTD,118033,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017458,REDACTED UNDER DP ACT,2852.76,ORDINARY LIVING LTD,118033,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017459,REDACTED UNDER DP ACT,2699.88,ORDINARY LIVING LTD,118033,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017460,REDACTED UNDER DP ACT,421.36,BECKCARE HOMES LTD (WYNNSTAY),156684,900152385,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017463,REDACTED UNDER DP ACT,586.4,BECKCARE HOMES LTD (WYNNSTAY),156684,900152385,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017464,REDACTED UNDER DP ACT,568.4000000000001,BECKCARE HOMES LTD (WYNNSTAY),156684,900152385,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017465,REDACTED UNDER DP ACT,437.6,BECKCARE HOMES LTD (WYNNSTAY),156684,900152385,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017469,REDACTED UNDER DP ACT,875.2,BECKCARE HOMES LTD (WYNNSTAY),156684,900152385,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017472,REDACTED UNDER DP ACT,803,BECKCARE HOMES LTD (WYNNSTAY),156684,900152385,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017473,REDACTED UNDER DP ACT,2496.32,BECKCARE HOMES LTD (WYNNSTAY),156684,900152385,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017474,REDACTED UNDER DP ACT,2503.44,BECKCARE HOMES LTD (WYNNSTAY),156684,900152385,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017476,REDACTED UNDER DP ACT,3023.12,BECKCARE HOMES LTD (WYNNSTAY),156684,900152385,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017478,REDACTED UNDER DP ACT,485.76,BECKCARE HOMES LTD (WYNNSTAY),156684,900152385,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017480,REDACTED UNDER DP ACT,612.64,BECKCARE HOMES LTD (WYNNSTAY),156684,900152385,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017482,REDACTED UNDER DP ACT,612.64,BECKCARE HOMES LTD (WYNNSTAY),156684,900152385,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017483,REDACTED UNDER DP ACT,809.6,BECKCARE HOMES LTD (WYNNSTAY),156684,900152385,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017484,REDACTED UNDER DP ACT,437.6,BECKCARE HOMES LTD (WYNNSTAY),156684,900152385,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017487,REDACTED UNDER DP ACT,708.96,BECKCARE HOMES LTD (WYNNSTAY),156684,900152385,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-05-03 00:00:00,CFADDAY36017488,REDACTED UNDER DP ACT,831.48,BECKCARE HOMES LTD (WYNNSTAY),156684,900152385,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
