Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,01/06/2011,CFADRES19858802,REDACTED UNDER DP ACT,1424,18 MARINE PARADE,265062,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858592,REDACTED UNDER DP ACT,2737.9,AARON COURT,173212,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858231,REDACTED UNDER DP ACT,2869.28,ABBEYFIELD E DEV EXTRA CARE SOC,88511,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858319,REDACTED UNDER DP ACT,15341.11,ADELAIDE LODGE CARE HOME PRTNSHP,89773,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858850,REDACTED UNDER DP ACT,4077.57,ADL CARE - T/A JUBILEE HOUSE,278152,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858214,REDACTED UNDER DP ACT,12523.04,ALBAN HOUSE,87208,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858777,REDACTED UNDER DP ACT,1038.2,ALBANY PARK NURSING HOME,256868,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858693,REDACTED UNDER DP ACT,782,ALINTHIA HOUSE,218317,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858439,REDACTED UNDER DP ACT,2452.5,ALLIED BACK-UP PROJECT,90897,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858333,REDACTED UNDER DP ACT,5946.4,ALPHINGTON LODGE RESIDENTIAL HME,89941,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858363,REDACTED UNDER DP ACT,1834.68,ALPINE LODGE RCH LTD,90255,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858447,REDACTED UNDER DP ACT,16347.76,ANGELA COURT,90966,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858226,REDACTED UNDER DP ACT,1536.36,ANNING BJ,87559,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858277,REDACTED UNDER DP ACT,10198.44,ARUNDEL HOUSE,89227,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858655,REDACTED UNDER DP ACT,4379,ARUNDEL HOUSE,201385,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858594,REDACTED UNDER DP ACT,8450,ASHFIELD RESIDENTIAL HOME,173331,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858262,REDACTED UNDER DP ACT,3562.57,ASHLEIGH MANOR,89097,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858390,REDACTED UNDER DP ACT,1915.54,ASSISSI COMMUNITY CARE,90460,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858730,REDACTED UNDER DP ACT,1012.8,ASTOR HALL,231831,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858508,REDACTED UNDER DP ACT,12119.63,AVENS CARE HOMES LTD,118327,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858700,REDACTED UNDER DP ACT,937.74,AVON COURT CARE CENTRE,220726,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858811,REDACTED UNDER DP ACT,952,AVON LEA NURSING HOME,267854,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADDOM19838140,REDACTED UNDER DP ACT,1158.4,AXE VALLEY CARE LTD,202776,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858807,REDACTED UNDER DP ACT,1153.4,B & M CARE-CHESHAM BOIS MANOR,266546,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858380,REDACTED UNDER DP ACT,13083.27,BARCHESTER HEALTHCARE HOMES LTD,90416,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858683,REDACTED UNDER DP ACT,812.9,BARHAM HOUSE NURSING HOME,214737,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858270,REDACTED UNDER DP ACT,1862,BARKER KI & GM T/A DAWN R C H,89142,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858287,REDACTED UNDER DP ACT,5107.2,BARN PARK RESIDENTIAL HOME,89354,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858582,REDACTED UNDER DP ACT,735.44,BARNFIELD HOUSE,168283,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858220,REDACTED UNDER DP ACT,7138.66,BARNSTAPLE OLD PEOPLES H A HOSTL,87455,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858605,REDACTED UNDER DP ACT,7467.79,BARTON HOUSE RESIDENTIAL HOME,178688,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858674,REDACTED UNDER DP ACT,2523.74,BARTON LODGE RESIDENTIAL HOME,207195,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858464,REDACTED UNDER DP ACT,8490.29,BASCOMBE COURT,97577,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858368,REDACTED UNDER DP ACT,9878.75,BAXENDALE AM/MRS NB TA AMELIA HS,90280,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADDOM19838158,REDACTED UNDER DP ACT,706.38,BAY CARE GROUP,262868,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADDOM19838161,REDACTED UNDER DP ACT,2149.64,BAY CARE GROUP,262868,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858821,REDACTED UNDER DP ACT,952,BAY TREE LODGE,271222,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858488,REDACTED UNDER DP ACT,10193.04,BE SMART SOUTH WEST LTD,105345,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858444,REDACTED UNDER DP ACT,6443.42,BEACON COURT,90958,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858256,REDACTED UNDER DP ACT,13608.08,BEECH HOUSE(EXETER)LTD,89053,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858562,REDACTED UNDER DP ACT,730,BEECHCROFT CARE HOME,159338,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858607,REDACTED UNDER DP ACT,790.48,BEECHMOUNT RESIDENTIAL HOME LTD,180408,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858677,REDACTED UNDER DP ACT,8965.13,BELMONT GRANGE,208839,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858237,REDACTED UNDER DP ACT,2480,BESSMOUNT HOUSE-IN RECEIVERSHIP,88708,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858334,REDACTED UNDER DP ACT,1310.14,BETTERCARE UK LTD,89948,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858432,REDACTED UNDER DP ACT,21568.06,BIDNA HOUSE,90844,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858337,REDACTED UNDER DP ACT,11482.13,BINDON CARE LTD,89979,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858804,REDACTED UNDER DP ACT,886,BIRCH COURT NURSING & RSDTL HOME,265631,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858798,REDACTED UNDER DP ACT,1100,BIRCHAMS GRANGE,264870,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858345,REDACTED UNDER DP ACT,5458.2,BLISS PT T/A OPTIMA CARE PTNSHP,90061,,Adult & Community Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/06/2011,CFADRES19858840,REDACTED UNDER DP ACT,7585.12,BODMEYRICK RESIDENTIAL HOME,277062,,Adult & Community Services,Care Spot - Private (3rd),5701,B
