Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,Vat Reg No,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,2020-07-01 00:00:00,ACHMH35000209,049006,2493.52,IVERNA (CENTRAL) DEVON LTD,357110,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,2020-07-01 00:00:00,ACHMH35000210,049047,1009.12,IVERNA (CENTRAL) DEVON LTD,357110,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,2020-07-01 00:00:00,ACHMH35000211,049046,2535.64,IVERNA (CENTRAL) DEVON LTD,357110,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,2020-07-01 00:00:00,ACHMH35000212,049043,576.64,IVERNA (CENTRAL) DEVON LTD,357110,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,2020-07-01 00:00:00,ACHMH35000216,564676,1849.52,NEWCROSS HEALTHCARE SOLUTIONS LT,108640,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,2020-07-01 00:00:00,ACHMH35000217,MHEALTH0183,8833.56,MADE-WELL C I C,289051,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,2020-07-01 00:00:00,ACHMH35000223,3996 EV,684,PASSMORE CARE SERVICES LTD,164166,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,2020-07-01 00:00:00,ACHMH35000226,EG0604H,1841.28,HADLEY CARE LIMITED,227030,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,2020-07-01 00:00:00,ACOH35002076,PPE004,1486.39,MULHOLLAND CARE LTD,225510,,Adult Care & Health,Health & Safety Equipment,4007,BUSN
18,Devon County Council,2020-07-01 00:00:00,ACOH35002095,4,2160,HUTCHINGS & HILL CARE LTD,348476,,Adult Care & Health,Health & Safety Equipment,4007,B
18,Devon County Council,2020-07-01 00:00:00,ACOH35002104,BPL1,1555.93,BARN PARK RESIDENTIAL HOME,359173,,Adult Care & Health,Health & Safety Equipment,4007,B
18,Devon County Council,2020-07-01 00:00:00,ACOH35002192,P2306,7910.91,KINDER CARE AND SUPPORT LTD,328640,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,2020-07-01 00:00:00,ACOH35002194,2003,3930.16,PREMIER COMMUNITY SERVICES LTD,236361,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,2020-07-01 00:00:00,ACOH35002214,5,718.56,STEP ONE SERVICES LTD,88583,,Adult Care & Health,Health & Safety Equipment,4007,LTD
18,Devon County Council,2020-07-01 00:00:00,ACOH35002218,CB108,829.6,BURTON HOME CARE,346086,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,2020-07-01 00:00:00,ACOH35002224,1110,2022.12,SIMPLY CARING,77634,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,2020-07-01 00:00:00,ACOH35002226,COVID RIP IVERN,14653.99,IVERNA (CENTRAL) DEVON LTD,357110,,Adult Care & Health,Individualised Support - Private (3rd),5706,LTD
18,Devon County Council,2020-07-01 00:00:00,ACOH35002227,CV-19,1228.5,PALM COURT CARE (DAWLISH) LTD,335276,,Adult Care & Health,External Agency Staff,4321,B
18,Devon County Council,2020-07-01 00:00:00,ACOH35002229,18498,693.25,CARE COMPANY(SW)LTD,209342,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,2020-07-01 00:00:00,ACOH35002230,INV-2015,740,ATLAS RESPITE & THERAPY,346988,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,2020-07-01 00:00:00,ACOH35002232,4Y,930,CARERS DIRECT (SW) LTD,121278,,Adult Care & Health,Health & Safety Equipment,4007,LTD
18,Devon County Council,2020-07-01 00:00:00,CAPEYS18100717,EYP000000159637,-720.67,FREMINGTONS BRIGHT STARS LIMITED,180264,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-07-01 00:00:00,CAPEYS18100722,EYP000000159651,-3937.42,HAPPY DAYS NURSERY(BROADMEADOW),163120,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,BUSN
18,Devon County Council,2020-07-01 00:00:00,CAPEYS18100739,EYP000000159779,-962.88,OTTERTOTS NURSERY,206229,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-07-01 00:00:00,CAPEYS18100750,EYP000000159839,-1026.12,SPRINGFIELD NURSERY LTD,115417,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-07-01 00:00:00,CAPEYS18100766,EYP000000159964,-1199.52,BASSETTS FARM PRESCHOOL,88520,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-07-01 00:00:00,CAPEYS18100777,EYP000000160054,-685.44,LITTLE SAINTS PRE-SCHOOL,176907,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
