Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,Vat Reg No,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,2018-11-01 00:00:00,ACOH34001253,321,6059.58,BLACKDOWN SUPPORT GROUP,24669,,Adult Care & Health,Payments to Charities & Vol Providers,4902,BUSN
18,Devon County Council,2018-11-01 00:00:00,CAPEELOC34004319,REDACTED UNDER DP ACT,1026.35,REDACTED UNDER DP ACT,356528,,Children's Services,Section 17 Payments (3rd),5710,INDV
18,Devon County Council,2018-11-01 00:00:00,CAPEELOC34004320,REDACTED UNDER DP ACT,1650,REDACTED UNDER DP ACT,355401,823656716,Children's Services,Section 17 Payments (3rd),5710,BUSN
18,Devon County Council,2018-11-01 00:00:00,DAPH34205561,2810,1190.3,MR P ICT LTD,344926,244878370,Children's Services,Conference & Seminar Fees,4702,SOLE
18,Devon County Council,2018-11-01 00:00:00,DFS34205881,FCFA04TO0918,25164.68,CAB DEVON - DIX'S FIELD,326318,,Corporate Services,Other Contractors (not Main / Term),4302,BUSN
18,Devon County Council,2018-11-01 00:00:00,DFS34205882,FCFAFOR10TO0319,21472.58,CAB DEVON - DIX'S FIELD,326318,,Corporate Services,Other Contractors (not Main / Term),4302,BUSN
18,Devon County Council,2018-11-01 00:00:00,EDUC17906661,3070NPS,-660,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,Fee income from Academies,9313,WGA
18,Devon County Council,2018-11-01 00:00:00,EDUC34211262,2246AC,138405.4,TARKA LEARNING PARTNERSHIP,281015,323668690,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2018-11-01 00:00:00,EDUC34211265,3070AC,39516.27,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2018-11-01 00:00:00,EDUC34211267,3070ACRATES,3053.22,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,Rates,2341,WGA
18,Devon County Council,2018-11-01 00:00:00,EDUC34211268,PPSSALA002,1764,LISKEARD SCHOOL & COMMUNITY COL,43186,132746770,Children's Services,Contributions to Educational Estabs (3rd,5602,WGA
18,Devon County Council,2018-11-01 00:00:00,EDUC34211271,LDPS100055805,1560,BABCOCK LEARNING & DEVELOPMENT,290161,209852394,Children's Services,Curriculum Support (Schools),4376,WGA
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ17909473,E6336658,-650.8000000000001,KENT COUNTY COUNCIL,83992,204269191,Children's Services,Electricity,2302,WGA
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ17909474,E6336660,-524.78,KENT COUNTY COUNCIL,83992,204269191,Children's Services,Electricity,2302,WGA
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ17909475,E6336665,-650.8000000000001,KENT COUNTY COUNCIL,83992,204269191,Children's Services,Electricity,2302,WGA
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ17909477,E6336697,-1049.04,KENT COUNTY COUNCIL,83992,204269191,Children's Services,Electricity,2302,WGA
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ17909479,E6336857,-730.6600000000001,KENT COUNTY COUNCIL,83992,204269191,Children's Services,Electricity,2302,WGA
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ17909492,E6336854,-1465.29,KENT COUNTY COUNCIL,83992,204269191,Children's Services,Electricity,2302,WGA
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ17909493,E6336856,-494.99,KENT COUNTY COUNCIL,83992,204269191,Children's Services,Electricity,2302,WGA
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ17909495,E6336866,-511.54,KENT COUNTY COUNCIL,83992,204269191,Children's Services,Electricity,2302,WGA
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ17909496,E6336867,-511.54,KENT COUNTY COUNCIL,83992,204269191,Children's Services,Electricity,2302,WGA
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284228,CH056,900,KENNARD CLAIRE,310268,,Children's Services,Curriculum Support (Schools),4376,SOLE
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284253,SS026,680,"CHAMBERS, J",353745,,Children's Services,Educational / Residential Visits,4331,SOLE
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284405,HONPRIM03,650,HARDING STEVE AND JOHN,345310,,Children's Services,Building Mtce Works - programmed,2102,SOLE
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284580,147,600,SOLOMON KIM,192769,,Children's Services,Materials & Consumables,4003,SOLE
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284605,FB67616,522.08,TWO BRIDGES HOTEL,21513,527032570,Children's Services,Hospitality & Other Expenses,4703,HOTL
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284615,1637,688,PRIMARY SPORTS EDUCATION LTD,267678,183908477,Children's Services,Curriculum Support (Schools),4376,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284616,1655,752,PRIMARY SPORTS EDUCATION LTD,267678,183908477,Children's Services,Curriculum Support (Schools),4376,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284618,SDSI 2394,2150,SOUTH DARTMOOR ACADEMY,276474,,Children's Services,Curriculum Support (Schools),4376,WGA
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284626,CFM-0075,8886.4,COMPLETE FACILITIES MANAGEMENT,355846,270554409,Children's Services,Cleaning Services,2601,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284631,8066,420,TORBAY COAST & COUNTRYSIDE TRUST,63975,945680785,Children's Services,Educational / Residential Visits,4331,BUSN
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284633,D642210881812,1030.97,G E CAPITAL EQUIPMENT FINANCE LT,20685,545723044,Children's Services,"IT Hardware - PC, Laptop, PDA, Servers",4510,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284642,DEI013530,3362.71,DEVON NORSE LTD (NORWICH),273895,785421021,Children's Services,Catering Services inc Pupil Meals,4101,WGA
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284653,303180,620,TEACHER ACTIVE LTD,350336,856057116,Children's Services,Pay - Supply cover sickness,1022,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284655,30092018,694.6,FRESHA LTD,151952,812476339,Children's Services,Catering Services inc Pupil Meals,4101,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284656,34529,701.5,FRESHA LTD,151952,812476339,Children's Services,Catering Services inc Pupil Meals,4101,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284657,34572,687.7,FRESHA LTD,151952,812476339,Children's Services,Catering Services inc Pupil Meals,4101,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284659,2018007,1058.2,LOFTS MUSIC SHED,334735,,Children's Services,Scraps Interface Error Suspense,EX29,SOLE
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284662,SP004390,425,SPEECH LINK MULTIMEDIA LTD,269586,875810105,Children's Services,Learning Resources exc. IT Equipment,4401,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284668,3437,1800,C R S ADVENTURES LTD,172311,874044323,Children's Services,Educational / Residential Visits,4331,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284692,DEI013640,3623.0299999999997,DEVON NORSE LTD (NORWICH),273895,785421021,Children's Services,Catering Equipment,4008,WGA
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284701,5387,458.34,ABBOT BLINDS AND SHUTTERS,314639,111693435,Children's Services,Furniture,4002,BUSN
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284706,109766,481.95000000000005,BAYTEK OFFICE SOLUTIONS LTD,227878,976624770,Children's Services,Printing & Design,4201,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284712,8070,665,TORBAY COAST & COUNTRYSIDE TRUST,63975,945680785,Children's Services,Educational / Residential Visits,4331,BUSN
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284718,1941,1458.99,BETTERCLEAN(SERVICES FRANCHISING,348630,131332463,Children's Services,Cleaning Services,2601,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284739,SLA19/334,600,EXETER DIOCESAN BOARD OF FINANCE,23047,831899000,Children's Services,Curriculum Support (Schools),4376,BUSN
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284741,1649,683,JR PAT TESTING LTD,351136,264523015,Children's Services,Other Building Maintenance,2251,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284743,E6317981,810.98,KENT COUNTY COUNCIL,83992,204269191,Children's Services,Electricity,2302,WGA
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284747,59730,641.8199999999999,SHERWOOD ELECTRICS LTD,51634,140945474,Children's Services,Other Building Maintenance,2251,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284762,TWPNMLCS291018,2500,TANGLEWOOD PROJECT THE,344383,,Children's Services,Materials & Consumables,4003,BUSN
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284769,C543269,722.39,CONSORTIUM THE,60664,639788763,Children's Services,Learning Resources exc. IT Equipment,4401,BUSN
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284782,4589,530,HOOPER SERVICES (SOUTH WEST) LTD,337033,100708856,Children's Services,Grounds Maintenance,2701,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284787,004/19/0189255,436.97,P E A C UK LTD,167265,249363090,Children's Services,Printing & Design,4201,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284791,22877,597,WESTCOUNTRY GROUP,67682,284403951,Children's Services,Other professional Services Schools,4377,BUSN
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284796,231203,728,BLAMPHAYNE SAWMILL LIMITED,179352,704530077,Children's Services,Fixtures & Fittings - purchase / repair,2401,LTD
18,Devon County Council,2018-11-01 00:00:00,EXCHEQ34284797,INV-9202,1175,EDUCATED RECRUITMENT LIMITED,306186,168293573,Children's Services,External Agency Staff,4321,LTD
