Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,Vat Reg No,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,2021-09-01 00:00:00,CAPEELOC35505905,REDACTED UNDER DP ACT,2025,REDACTED UNDER DP ACT,352341,,Children's Services,Section 17 Payments (3rd),5710,INDV
18,Devon County Council,2021-09-01 00:00:00,CAPEELOC35505914,REDACTED UNDER DP ACT,1019.99,REDACTED UNDER DP ACT,286898,188473949,Children's Services,Section 17 Payments (3rd),5710,LTD
18,Devon County Council,2021-09-01 00:00:00,CFCHEXTL35663246,REDACTED UNDER DP ACT,25725,WILLOWS (DEVON) LTD,258005,,Children's Services,Residential Care - Private (3rd),5731,LTD
18,Devon County Council,2021-09-01 00:00:00,EDUC35740561,SPD001502105,2074,TRANSFORMING FUTURES TRUST,181267,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740562,SPD001512105,58072,TRANSFORMING FUTURES TRUST,181267,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740563,IAR017842105,6793,BRAUNTON SCHOOL & COMMUNITY ACAD,251057,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740564,IAR017132105,2399,UFFCULME ACADEMY TR/AXE VALLEY,266870,118222346,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740565,IAR017962105,8055,UFFCULME ACADEMY TR/AXE VALLEY,266870,118222346,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740566,IAR018032105,9099,UFFCULME ACADEMY TR/AXE VALLEY,266870,118222346,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740567,IAR018422105,2574,CORNERSTONE ACADEMY TRUST,267196,106946310,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740568,IAR017122105,1158,CORNERSTONE ACADEMY TRUST,267196,106946310,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740569,IAR016922105,2682,CORNERSTONE ACADEMY TRUST,267196,106946310,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740570,IAR017932105,1099,COLYTON GRAMMAR ACADEMY TRUST,272399,118754988,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740571,ATF000802105,1500,COLYTON GRAMMAR ACADEMY TRUST,272399,118754988,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740572,IAR017152105,724,BRADWORTHY PRIMARY ACADEMY,274779,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740573,IAR017752105,11644,KINGS SCHOOL (ACADEMY STATUS),275041,118916792,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740574,IAR017782105,19806,EXMOUTH COMMUNITY COLL(ACADEMY),276056,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740575,IAL000352105,884,EXMOUTH COMMUNITY COLL(ACADEMY),276056,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740576,ATF000732105,3000,CLYST VALE ACADEMY TRUST,276422,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740577,IAR017772105,14082,CLYST VALE ACADEMY TRUST,276422,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740578,IAR018732105,5349,CLYST VALE ACADEMY TRUST,276422,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740579,ATF000702105,1000,HONITON COMMUNITY COLLEGE ACADMY,279880,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740580,IAR017742105,16219,HONITON COMMUNITY COLLEGE ACADMY,279880,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740581,IAR017162105,2822,CHULMLEIGH ACADEMY TRUST,280323,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740582,IAR017172105,899,CHULMLEIGH ACADEMY TRUST,280323,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740583,IAR017202105,899,CHULMLEIGH ACADEMY TRUST,280323,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740584,IAR017852105,4028,CHULMLEIGH ACADEMY TRUST,280323,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740585,ATF000782105,3500,GREAT TORRINGTON C SCH ACADEMY,280713,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740586,IAR017862105,13596,GREAT TORRINGTON C SCH ACADEMY,280713,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740587,IAR018612105,7194,TARKA LEARNING PARTNERSHIP,281015,323668690,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740588,IAR018282105,3587,TARKA LEARNING PARTNERSHIP,281015,323668690,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740589,IAR018272105,3416,TARKA LEARNING PARTNERSHIP,281015,323668690,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740590,IAR018632105,587,TARKA LEARNING PARTNERSHIP,281015,323668690,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740591,IAR018622105,913,TARKA LEARNING PARTNERSHIP,281015,323668690,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740592,IAR017192105,1111,TARKA LEARNING PARTNERSHIP,281015,323668690,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740594,IAR018432105,8551,TARKA LEARNING PARTNERSHIP,281015,323668690,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740595,IAR018262105,2713,TARKA LEARNING PARTNERSHIP,281015,323668690,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740596,ATF000552105,1500,FIRST FEDERATION TRUST THE,284295,180744404,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740598,IAR017102105,8765,FIRST FEDERATION TRUST THE,284295,180744404,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740599,IAR017072105,1596,FIRST FEDERATION TRUST THE,284295,180744404,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740600,IAR017052105,10415,FIRST FEDERATION TRUST THE,284295,180744404,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740601,IAR017462105,1354,FIRST FEDERATION TRUST THE,284295,180744404,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740602,IAR018602105,3732,FIRST FEDERATION TRUST THE,284295,180744404,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740603,IAR018562105,1012,FIRST FEDERATION TRUST THE,284295,180744404,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740605,IAR017452105,2133,FIRST FEDERATION TRUST THE,284295,180744404,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740606,IAR018322105,4783,FIRST FEDERATION TRUST THE,284295,180744404,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740608,ATF000682105,1000,FIRST FEDERATION TRUST THE,284295,180744404,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740609,IAR017512105,1428,FIRST FEDERATION TRUST THE,284295,180744404,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740610,IAR017572105,2050,FIRST FEDERATION TRUST THE,284295,180744404,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740611,IAR017592105,9582,FIRST FEDERATION TRUST THE,284295,180744404,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740612,IAR018482105,634,OSPREY LEARNING TRUST,284816,154774584,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740613,IAR017912105,10369,OSPREY LEARNING TRUST,284816,154774584,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740615,IAR018472105,986,OSPREY LEARNING TRUST,284816,154774584,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740616,IAR017712105,6535,OSPREY LEARNING TRUST,284816,154774584,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740617,IAR017042105,3897,LITTLETOWN PRIMARY ACADEMY,285454,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740618,IAR018302105,3941,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740619,IAR018292105,3551,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740620,IAR017392105,6103,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740621,IAR017402105,3861,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740622,IAR017302105,1748,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740623,IAR018312105,4057,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740624,IAR017412105,4071,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740625,IAR017422105,1849,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740626,IAR017432105,5275,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740627,IAR017872105,10965,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740628,ATF000652105,2000,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740629,IAR017032105,1746,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740630,IAR016912105,3857,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740631,IAR017092105,9534,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740632,IAR016902105,5939,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740633,ATF000562105,635,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740634,ATF000582105,2500,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740635,IAR017532105,1271,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740636,ATF000622105,1500,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740637,ATF000632105,2000,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740638,IAR017612105,4830,PILTON BLUECOAT ACADEMY,293016,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740639,IAR018052105,1931,PILTON BLUECOAT ACADEMY,293016,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740640,IAR018042105,774,PILTON BLUECOAT ACADEMY,293016,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740641,IAR017182105,521,PILTON BLUECOAT ACADEMY,293016,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740642,IAR017722105,6745,ILFRACOMBE ACADEMY THE,305621,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740643,IAR016972105,5390,ST MICHAELS C OF E ACADEMY,308847,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740644,ATF000532105,3000,ST MICHAELS C OF E ACADEMY,308847,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740645,IAR015202105,6232,LEARNING ACADEMY PARTNERSHIP SW,316043,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740648,IAR018212105,1274,LEARNING ACADEMY PARTNERSHIP SW,316043,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740651,IAR016962105,1125,SPARKWELL ALL SAINTS PRIMARY,316817,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740652,ATF000542105,1154,ACORN MULTI ACADEMY TRUST,322237,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740653,IAR018722105,774,ACORN MULTI ACADEMY TRUST,322237,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740657,IAR017062105,521,ACORN MULTI ACADEMY TRUST,322237,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740658,IAR017732105,12245,TED WRAGG MULTI ACADEMY TRUST,323696,306250049,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740659,IAR017982105,3756,TED WRAGG MULTI ACADEMY TRUST,323696,306250049,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740660,IAR017802105,11634,TED WRAGG MULTI ACADEMY TRUST,323696,306250049,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740661,IAR017792105,7533,TED WRAGG MULTI ACADEMY TRUST,323696,306250049,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2021-09-01 00:00:00,EDUC35740662,IAR017762105,24429,TED WRAGG MULTI ACADEMY TRUST,323696,306250049,Children's Services,In year DSG to Academies,5608,WGA
