Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,Vat Reg No,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,2020-01-02 00:00:00,ACHMH18000040,INCORRECT RATES,-1089.62,LARKSTONE SUPPORTED LIVING,198291,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2020-01-02 00:00:00,ACHMH34500196,1089 & 1103,892.42,LARKSTONE SUPPORTED LIVING,198291,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2020-01-02 00:00:00,ACHMH34500203,LS1057,2086.95,LARKSTONE SUPPORTED LIVING,198291,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2020-01-02 00:00:00,ACHMH34500204,LS1103,832.92,LARKSTONE SUPPORTED LIVING,198291,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2020-01-02 00:00:00,CAPEYS18000899,EYP000000154949,-785.4,HAPPY DAYS DAY NURSERY,315068,849754274,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-01-02 00:00:00,CAPEYS18000923,EYP000000155277,-783.36,ARK IN THE PARK LTD,105985,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,LTD
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506611,EYP000000157316,4807,PAGE G S MRS,336187,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506612,EYP000000157317,2766,REES MELISSA CHILDCARE,341014,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,BUSN
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506613,EYP000000157318,565,HOWARD SARA,325095,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,SOLE
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506614,EYP000000157319,5265,SCOINS ZOE CHILDMINDING,308933,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,BUSN
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506615,EYP000000157321,11441,BERRYNARBOR PRE SCHOOL,26816,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506616,EYP000000157322,534,SANDFORD CLAIRE,332787,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506618,EYP000000157324,21211,FREMINGTONS BRIGHT STARS LIMITED,180264,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506619,EYP000000157326,16352,HAPPY HARES NURSERY & PRE-SCH,355233,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,LTD
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506620,EYP000000157327,23567,HEAVITREE COMMUNITY PRE-SCHOOL,66825,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506621,EYP000000157328,9732,HIGHAMPTON AREA PRE-SCHOOL GROUP,66828,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506622,EYP000000157330,11477,HOLSWORTHY PRE-SCHOOL PLAYGROUP,117697,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506623,EYP000000157331,37629,KIDDI CARU NURSERY,170855,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506624,EYP000000157332,21003,KINGSLEY SCHOOL,223710,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506625,EYP000000157333,47911,KINGWOOD CHILDCARE,308650,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506626,EYP000000157334,24593,LUDWELL VALLEY CENTRE,46437,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,BUSN
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506627,EYP000000157335,15111,MARLDON PRE SCHOOL,44988,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506628,EYP000000157336,38399,MUNCHKINS DAY NURSERY,170933,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506629,EYP000000157337,2313,PARK SCHOOL,59368,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EDUC
18,Devon County Council,2020-01-02 00:00:00,CAPEYS34506630,EYP000000157338,24268,PENMOOR NURSERY,60259,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
