Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,25/05/2016,CFADRES32832936,REDACTED UNDER DP ACT,7605.92,95 BROMYARD ROAD,335621,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,25/05/2016,CFADRES32832414,REDACTED UNDER DP ACT,1142.86,A & L CARE HOMES LTD,89699,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,11/05/2016,CFADRES32832010,REDACTED UNDER DP ACT,7373.7,AARON COURT,173212,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,25/05/2016,CFADRES32832649,REDACTED UNDER DP ACT,7373.7,AARON COURT,173212,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,11/05/2016,CFADRES32832161,REDACTED UNDER DP ACT,8763.43,ABBEYFIELD - SHANDFORD,292973,231972268,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,25/05/2016,CFADRES32832799,REDACTED UNDER DP ACT,7177.14,ABBEYFIELD - SHANDFORD,292973,231972268,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,11/05/2016,CFADRES32831713,REDACTED UNDER DP ACT,7356.92,ABBEYFIELD E DEV EXTRA CARE SOC,88511,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,25/05/2016,CFADRES32832347,REDACTED UNDER DP ACT,15050.41,ABBEYFIELD E DEV EXTRA CARE SOC,88511,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,11/05/2016,CFADRES32831688,REDACTED UNDER DP ACT,7161.7,ABBOTSFIELD NURSING HOME,86776,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,25/05/2016,CFADRES32832321,REDACTED UNDER DP ACT,3045.42,ABBOTSFIELD NURSING HOME,86776,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,11/05/2016,CFADRES32831704,REDACTED UNDER DP ACT,1782.2,ACTION ON HEARING LOSS (LONDON),87497,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,11/05/2016,CFADRES32831941,REDACTED UNDER DP ACT,9200.24,ACTION ON HEARING LOSS (LONDON),121442,564524337,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,25/05/2016,CFADRES32832338,REDACTED UNDER DP ACT,1782.2,ACTION ON HEARING LOSS (LONDON),87497,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,25/05/2016,CFADRES32832580,REDACTED UNDER DP ACT,9200.24,ACTION ON HEARING LOSS (LONDON),121442,564524337,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,11/05/2016,CFADRES32832285,REDACTED UNDER DP ACT,1140,ADAMSCOURT / VAUXIAN HOTELS LTD,332687,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,25/05/2016,CFADRES32832921,REDACTED UNDER DP ACT,1140,ADAMSCOURT / VAUXIAN HOTELS LTD,332687,,People Services,Care Spot - Private (3rd),5701,B
