Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,05/09/2012,CFADRES30067813,REDACTED UNDER DP ACT,1424,18 MARINE PARADE,265062,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,19/09/2012,CFADRES30068482,REDACTED UNDER DP ACT,1424,18 MARINE PARADE,265062,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,05/09/2012,CFADRES30067628,REDACTED UNDER DP ACT,5180.84,AARON COURT,173212,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,19/09/2012,CFADRES30068299,REDACTED UNDER DP ACT,5180.84,AARON COURT,173212,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,05/09/2012,CFADRES30067902,REDACTED UNDER DP ACT,6790.12,ABBEYFIELD - SHANDFORD,292973,231972268,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,19/09/2012,CFADRES30068572,REDACTED UNDER DP ACT,7684.12,ABBEYFIELD - SHANDFORD,292973,231972268,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,05/09/2012,CFADRES30067285,REDACTED UNDER DP ACT,6150.36,ABBEYFIELD E DEV EXTRA CARE SOC,88511,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,19/09/2012,CFADRES30067960,REDACTED UNDER DP ACT,4288.48,ABBEYFIELD E DEV EXTRA CARE SOC,88511,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,05/09/2012,CFADRES30067556,REDACTED UNDER DP ACT,1543.8,ACTION ON HEARING LOSS,121442,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,19/09/2012,CFADRES30068228,REDACTED UNDER DP ACT,1543.8,ACTION ON HEARING LOSS,121442,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,05/09/2012,CFADRES30067365,REDACTED UNDER DP ACT,18743.9,ADELAIDE LODGE CARE HOME PRTNSHP,89773,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,19/09/2012,CFADRES30068040,REDACTED UNDER DP ACT,20136.19,ADELAIDE LODGE CARE HOME PRTNSHP,89773,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,05/09/2012,CFADRES30067841,REDACTED UNDER DP ACT,782,ADL CARE - T/A JUBILEE HOUSE,278152,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,19/09/2012,CFADRES30068510,REDACTED UNDER DP ACT,782,ADL CARE - T/A JUBILEE HOUSE,278152,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043156,REDACTED UNDER DP ACT,1647.38,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043160,REDACTED UNDER DP ACT,639.1,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043162,REDACTED UNDER DP ACT,635.25,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043164,REDACTED UNDER DP ACT,646.8,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043166,REDACTED UNDER DP ACT,754.6,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043168,REDACTED UNDER DP ACT,862.4,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043173,REDACTED UNDER DP ACT,688.08,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043177,REDACTED UNDER DP ACT,523.6,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043180,REDACTED UNDER DP ACT,904.02,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043185,REDACTED UNDER DP ACT,831.22,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043187,REDACTED UNDER DP ACT,539,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043188,REDACTED UNDER DP ACT,519.75,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043193,REDACTED UNDER DP ACT,639.1,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043195,REDACTED UNDER DP ACT,512.4,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043202,REDACTED UNDER DP ACT,525,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043203,REDACTED UNDER DP ACT,558.75,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043205,REDACTED UNDER DP ACT,558.92,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043208,REDACTED UNDER DP ACT,523.32,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043209,REDACTED UNDER DP ACT,614.88,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043210,REDACTED UNDER DP ACT,5152.65,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,24/09/2012,CFADDOM30043768,REDACTED UNDER DP ACT,1208.9,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,05/09/2012,CFSUPP30171043,REDACTED UNDER DP ACT,1203.02,ALABARE CHRISTIAN CARE CENTRES,226086,,People Services,Accomodation Based Services (3rd),5707,B
18,Devon County Council,05/09/2012,CFADRES30067269,REDACTED UNDER DP ACT,13528.06,ALBAN HOUSE,87208,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,19/09/2012,CFADRES30067944,REDACTED UNDER DP ACT,13528.06,ALBAN HOUSE,87208,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,05/09/2012,CFADRES30067478,REDACTED UNDER DP ACT,2509.32,ALLIED BACK-UP PROJECT,90897,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,19/09/2012,CFADRES30068151,REDACTED UNDER DP ACT,2509.32,ALLIED BACK-UP PROJECT,90897,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,05/09/2012,CFADRES30067380,REDACTED UNDER DP ACT,5507.6,ALPHINGTON LODGE RESIDENTIAL HME,89941,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,19/09/2012,CFADRES30068054,REDACTED UNDER DP ACT,6186.17,ALPHINGTON LODGE RESIDENTIAL HME,89941,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,05/09/2012,CFADRES30067410,REDACTED UNDER DP ACT,1880.56,ALPINE LODGE RCH LTD,90255,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,19/09/2012,CFADRES30068083,REDACTED UNDER DP ACT,1880.56,ALPINE LODGE RCH LTD,90255,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043278,REDACTED UNDER DP ACT,885.36,ANGEL HOMECARE,210685,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043284,REDACTED UNDER DP ACT,2570.4,ANGEL HOMECARE,210685,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043286,REDACTED UNDER DP ACT,740.48,ANGEL HOMECARE,210685,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043288,REDACTED UNDER DP ACT,899.64,ANGEL HOMECARE,210685,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043290,REDACTED UNDER DP ACT,699.72,ANGEL HOMECARE,210685,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043291,REDACTED UNDER DP ACT,599.76,ANGEL HOMECARE,210685,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043293,REDACTED UNDER DP ACT,614.04,ANGEL HOMECARE,210685,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043302,REDACTED UNDER DP ACT,797.44,ANGEL HOMECARE,210685,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043304,REDACTED UNDER DP ACT,1256.64,ANGEL HOMECARE,210685,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043305,REDACTED UNDER DP ACT,811.68,ANGEL HOMECARE,210685,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,17/09/2012,CFADDOM30043311,REDACTED UNDER DP ACT,697.76,ANGEL HOMECARE,210685,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,05/09/2012,CFADRES30067485,REDACTED UNDER DP ACT,12968.61,ANGELA COURT,90966,,People Services,Care Spot - Private (3rd),5701,B
