Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,Vat Reg No,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,2025-02-03 00:00:00,CAPEYS18501764,EYP000000202991,-1223.33,DEVON NURSERIES LTD,387807,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EDUC
18,Devon County Council,2025-02-03 00:00:00,CAPEYS18501834,EYP000000202900,-1520.4,TARKA LEARNING PARTNERSHIP,281015,323668690,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2025-02-03 00:00:00,CAPEYS18501836,EYP000000202945,-720.65,DARTMOOR MULTI ACADEMY TRUST,349523,289462942,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2025-02-03 00:00:00,CAPEYS18501838,EYP000000202990,-1425.06,LEARNING ACADEMY PARTNERSHIP SW,316043,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2025-02-03 00:00:00,CAPEYS18501842,EYP000000203013,-631.14,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2025-02-03 00:00:00,CAPEYS18501843,EYP000000203042,-833.79,FIRST FEDERATION TRUST THE,284295,180744404,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2025-02-03 00:00:00,CAPEYS37010706,EYP000000202895,734.64,ROBOROUGH PRE SCHOOL,81270,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2025-02-03 00:00:00,CAPEYS37010712,EYP000000202906,2162.6,SANDCASTLES PRE SCHOOL,53051,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2025-02-03 00:00:00,CAPEYS37010713,EYP000000202907,2020.96,SARA'S SCHOOL (PRE SCHOOL),294034,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2025-02-03 00:00:00,CAPEYS37010715,EYP000000202909,1216.06,SCALLYWAGS PRE-SCHOOL(BEAWORTHY),66882,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2025-02-03 00:00:00,CAPEYS37010716,EYP000000202910,1689.6,ZOE SCOINS,308933,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2025-02-03 00:00:00,CAPEYS37010717,EYP000000202911,889.02,SHALDON PRE-SCHOOL,354549,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2025-02-03 00:00:00,CAPEYS37010718,EYP000000202912,4071.26,CUCKOO DOWN CHILDCARE,370870,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,EY
18,Devon County Council,2025-02-03 00:00:00,CAPEYS37010720,EYP000000202917,9347.94,SKYLARK NURSERY,331132,,Children's Services,"Grants & Cont to Vol, comm & soc ent",5501,BUSN
