Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,Vat Reg No,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,2017-12-01 00:00:00,ACOH33958899,G097064,3250,SALISBURY NHS FOUNDATION TRUST,233745,654939884,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
18,Devon County Council,2017-12-01 00:00:00,ACOH33958900,G097016,520,SALISBURY NHS FOUNDATION TRUST,233745,654939884,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
18,Devon County Council,2017-12-01 00:00:00,ACOH33958901,G097266,780,SALISBURY NHS FOUNDATION TRUST,233745,654939884,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
18,Devon County Council,2017-12-01 00:00:00,ACOH33958902,G097015,1560,SALISBURY NHS FOUNDATION TRUST,233745,654939884,Adult Care & Health,Care Spot - Private (3rd),5701,WGA
18,Devon County Council,2017-12-01 00:00:00,BSS33401190,DVN00031037,74090.35,DEVON NORSE LTD (NORWICH),273895,785421021,Corporate Services,Service Term Contracts,2201,WGA
18,Devon County Council,2017-12-01 00:00:00,CDWM33415905,C20287C,1742.52,SOUTH WEST HIGHWAYS (HEAD OFF),5111,242352042,Capital Spending,Infra REP constr - Other contracts,C202,LTD
18,Devon County Council,2017-12-01 00:00:00,CFADRES33517529,REDACTED UNDER DP ACT,2885.9,HANDFORD HOUSE/HEALTHCARE HOMES,342756,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,2017-12-01 00:00:00,DAPH33645847,SBSI 7,3000,COOMBESHEAD ACADEMY,274714,,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2017-12-01 00:00:00,EXCHEQ17810380,SLECR/35010132,-2827.3,ISS MEDICLEAN LIMITED,292004,417115775,Children's Services,Catering Services inc Pupil Meals,4101,LTD
18,Devon County Council,2017-12-01 00:00:00,EXCHEQ33742841,06,560,MEADOW VIEW CLEANING,346445,,Children's Services,Cleaning Services,2601,SOLE
18,Devon County Council,2017-12-01 00:00:00,EXCHEQ33742847,59791,3213,CIRCLE ONLINE LTD,329929,156842389,Children's Services,Materials & Consumables,4003,LTD
18,Devon County Council,2017-12-01 00:00:00,EXCHEQ33742854,INV-6645,620,EDUCATED RECRUITMENT LIMITED,306186,168293573,Children's Services,External Agency Staff,4321,LTD
18,Devon County Council,2017-12-01 00:00:00,EXCHEQ33742855,INV-6895,765,EDUCATED RECRUITMENT LIMITED,306186,168293573,Children's Services,External Agency Staff,4321,LTD
18,Devon County Council,2017-12-01 00:00:00,EXCHEQ33742856,INV-6947,425,EDUCATED RECRUITMENT LIMITED,306186,168293573,Children's Services,External Agency Staff,4321,LTD
18,Devon County Council,2017-12-01 00:00:00,EXCHEQ33742857,INV-6997,425,EDUCATED RECRUITMENT LIMITED,306186,168293573,Children's Services,External Agency Staff,4321,LTD
18,Devon County Council,2017-12-01 00:00:00,EXCHEQ33742858,1008037662,775,HAYS RECRUITMENT,233209,773695871,Children's Services,External Agency Staff,4321,BUSN
18,Devon County Council,2017-12-01 00:00:00,EXCHEQ33742859,8059 0217 06,678.63,SOUTH WEST WATER LTD*RESIDENTIAL,8450,540465165,Children's Services,Water Charges,2361,LTD
18,Devon County Council,2017-12-01 00:00:00,EXCHEQ33742888,15AB,500,SPORTING CHANCE,280599,,Children's Services,Curriculum Support (Schools),4376,BUSN
