Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,Vat Reg No,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,2022-04-04 00:00:00,ACHMH18100048,C - 23176,-3338.88,RETHINK MENTAL ILLNESS,119192,269460276,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-04-04 00:00:00,ACHMH18100049,C-23576,-2086.7999999999997,RETHINK MENTAL ILLNESS,119192,269460276,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-04-04 00:00:00,ACHMH18100050,PC 23977,-497.28000000000003,RETHINK MENTAL ILLNESS,119192,269460276,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-04-04 00:00:00,ACHMH18100051,C-24126,-994.5600000000001,RETHINK MENTAL ILLNESS,119192,269460276,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-04-04 00:00:00,ACHMH18100052,C 24272,-1243.1999999999998,RETHINK MENTAL ILLNESS,119192,269460276,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-04-04 00:00:00,ACHMH36000001,27423,15229.09,RETHINK MENTAL ILLNESS,119192,269460276,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-04-04 00:00:00,ACHMH36000002,27424,8473.95,RETHINK MENTAL ILLNESS,119192,269460276,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-04-04 00:00:00,ACHMH36000003,27436,14064.64,RETHINK MENTAL ILLNESS,119192,269460276,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-04-04 00:00:00,ACHMH36000004,27437,30406.51,RETHINK MENTAL ILLNESS,119192,269460276,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,2022-04-04 00:00:00,ACOH35501627,INV-9574,498.99999999999994,ESSENTIAL 6 LTD,219393,941534529,Adult Care & Health,Other Employee Expenses,1801,LTD
18,Devon County Council,2022-04-04 00:00:00,ACOH36000903,JP001,583,EMMA LOUISE PARIS,384289,,Adult Care & Health,Care Spot - Private (3rd),5701,BUSN
18,Devon County Council,2022-04-04 00:00:00,CAPEELOC36002203,REDACTED UNDER DP ACT,639.03,REDACTED UNDER DP ACT,381508,,Children's Services,Section 17 Payments (3rd),5710,INDV
18,Devon County Council,2022-04-04 00:00:00,CAPEELOC36002204,REDACTED UNDER DP ACT,639.03,REDACTED UNDER DP ACT,381508,,Children's Services,Section 17 Payments (3rd),5710,INDV
18,Devon County Council,2022-04-04 00:00:00,CAPEYS35512220,2021/22 EY FSM,1476,CORNERSTONE ACADEMY TRUST,267196,106946310,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2022-04-04 00:00:00,CAPEYS35512222,2021/22 EY FSM,3132,TARKA LEARNING PARTNERSHIP,281015,323668690,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2022-04-04 00:00:00,CAPEYS35512223,2021/22 EY FSM,640.8,FIRST FEDERATION TRUST THE,284295,180744404,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2022-04-04 00:00:00,CAPEYS35512224,2021/22 EY FSM,1998,OSPREY LEARNING TRUST,284816,154774584,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2022-04-04 00:00:00,CAPEYS35512225,2021/22 EY FSM,2941.2,VENTRUS MULTI ACADEMY TRUST,288372,129847279,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,2022-04-04 00:00:00,CAPEYS35512226,2021/22 EY FSM,878.4,PILTON BLUECOAT ACADEMY,293016,,Children's Services,In year DSG to Academies,5608,WGA
