Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,12/12/2012,CFADRES30072543,REDACTED UNDER DP ACT,1424,18 MARINE PARADE,265062,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,14/12/2012,CFADRES30073221,REDACTED UNDER DP ACT,1424,18 MARINE PARADE,265062,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,12/12/2012,CFADRES30072664,REDACTED UNDER DP ACT,9451.48,AAA ELDERLY CARE LTD/ST SAVIOURS,298874,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,14/12/2012,CFADRES30073337,REDACTED UNDER DP ACT,5837.2,AAA ELDERLY CARE LTD/ST SAVIOURS,298874,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,12/12/2012,CFADRES30072371,REDACTED UNDER DP ACT,6280.84,AARON COURT,173212,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,14/12/2012,CFADRES30073049,REDACTED UNDER DP ACT,6280.84,AARON COURT,173212,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,12/12/2012,CFADRES30072626,REDACTED UNDER DP ACT,6922.12,ABBEYFIELD - SHANDFORD,292973,231972268,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,14/12/2012,CFADRES30073302,REDACTED UNDER DP ACT,6922.12,ABBEYFIELD - SHANDFORD,292973,231972268,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,12/12/2012,CFADRES30072035,REDACTED UNDER DP ACT,6465.08,ABBEYFIELD E DEV EXTRA CARE SOC,88511,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,14/12/2012,CFADRES30072714,REDACTED UNDER DP ACT,5508.65,ABBEYFIELD E DEV EXTRA CARE SOC,88511,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,12/12/2012,CFADRES30072297,REDACTED UNDER DP ACT,1543.8,ACTION ON HEARING LOSS,121442,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,14/12/2012,CFADRES30072976,REDACTED UNDER DP ACT,1543.8,ACTION ON HEARING LOSS,121442,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,07/12/2012,FINMDAD30442018,0121303,4126.72,ACTION ON HEARING LOSS,121442,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,21/12/2012,FINMDAD30442111,0122251,4126.72,ACTION ON HEARING LOSS,121442,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,11/12/2012,FINMH30445360,INV0121231,3658.4,ACTION ON HEARING LOSS,121442,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,19/12/2012,FINTBAD30469007,INV0122218,4161,ACTION ON HEARING LOSS,121442,,People Services,Care Spot - Private (3rd),5701,B
