Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,03/04/2018,CFADDAY33449493,REDACTED UNDER DP ACT,824,ACTION ON HEARING LOSS (LONDON),121442,564524337,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/04/2018,CFADDAY33449578,REDACTED UNDER DP ACT,661.95,ADVANCE ENABLING ST JOHNS,233033,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/04/2018,CFADDOM33474821,REDACTED UNDER DP ACT,792.93,ADVANCE ENABLING ST JOHNS,233033,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/04/2018,CFADDAY33449591,REDACTED UNDER DP ACT,595,LANGLEY HOUSE TRUST,333681,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/04/2018,CFADDOM33474748,REDACTED UNDER DP ACT,22166.73,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/04/2018,CFADDOM33474779,REDACTED UNDER DP ACT,19971.59,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/04/2018,CFADDOM33474757,REDACTED UNDER DP ACT,35642.55,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/04/2018,CFADDOM33474785,REDACTED UNDER DP ACT,24893.93,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/04/2018,CFADDOM33474784,REDACTED UNDER DP ACT,23661.9,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/04/2018,CFADDOM33474783,REDACTED UNDER DP ACT,24608.24,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/04/2018,CFADDOM33474758,REDACTED UNDER DP ACT,30428.03,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/04/2018,CFADDOM33474759,REDACTED UNDER DP ACT,21352.68,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/04/2018,CFADDOM33474760,REDACTED UNDER DP ACT,30661.3,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/04/2018,CFADDOM33474754,REDACTED UNDER DP ACT,28178.64,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/04/2018,CFADDOM33474761,REDACTED UNDER DP ACT,21689.27,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/04/2018,CFADDOM33474786,REDACTED UNDER DP ACT,27268.77,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/04/2018,CFADDOM33474763,REDACTED UNDER DP ACT,20718.45,MEARS CARE LTD,326201,682002758,Adult Care & Health,Care Spot - Private (3rd),5701,B
