Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,Vat Reg No,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,2017-09-01 00:00:00,CAPEELOC33404680,REDACTED UNDER DP ACT,795,REDACTED UNDER DP ACT,333157,,Children's Services,Section 17 Payments (3rd),5710,LTD
18,Devon County Council,2017-09-01 00:00:00,CDWM33415390,668958,547.01,SSE CONTRACTING LIMITED,14967,570118464,Capital Spending,Infra REP constr - Other contracts,C202,LTD
18,Devon County Council,2017-09-01 00:00:00,CDWM33415500,B669/6,1192.5,BRIDGE CIVIL ENGINEERING LTD,79315,717667210,Capital Spending,Infra REP constr - Other contracts,C202,LTD
18,Devon County Council,2017-09-01 00:00:00,CDWM33415501,B552/1,495,BRIDGE CIVIL ENGINEERING LTD,79315,717667210,Capital Spending,Infra REP constr - Other contracts,C202,LTD
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703328,1595 9567 01F,669.06,SOUTH WEST WATER LTD*RESIDENTIAL,8450,540465165,Children's Services,Water Charges,2361,LTD
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703332,DEI011740,1846.94,DEVON NORSE LTD (NORWICH),273895,785421021,Children's Services,Catering Services inc Pupil Meals,4101,WGA
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703346,INV-2024,450,PLYMOUTH LEARNING PARTNERSHIP,297806,172343814,Children's Services,External Agency Staff,4321,CIC
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703359,629551472,526.85,YORKSHIRE PURCHASING ORGANISATN,200515,642720651,Children's Services,Materials & Consumables,4003,BUSN
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703363,DEI011730,2765.1499999999996,DEVON NORSE LTD (NORWICH),273895,785421021,Children's Services,Catering Services inc Pupil Meals,4101,WGA
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703367,54/8 D28989,4099.700000000001,SPRAGUE & OUSELEY LTD,19343,320649769,Children's Services,Fixtures & Fittings - purchase / repair,2401,LTD
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703368,425370,1200,2SIMPLE SOFTWARE LTD,79296,752127253,Children's Services,Materials & Consumables,4003,LTD
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703381,8058099894,914.63,SOUTH WEST WATER LTD*RESIDENTIAL,8450,540465165,Children's Services,Water Charges,2361,LTD
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703384,8057819260,616.9,SOUTH WEST WATER LTD*RESIDENTIAL,8450,540465165,Children's Services,Water Charges,2361,LTD
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703385,129003A,876.68,ZURICH INSURANCE CO,21646,,Children's Services,Premises Insurance,2801,BUSN
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703390,975232784,1046.52,BRITISH GAS BUSINESS_(OXFORD),114029,684966762,Children's Services,Gas,2304,LTD
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703391,DE1011768,5315.46,DEVON NORSE LTD (NORWICH),273895,785421021,Children's Services,Catering Services inc Pupil Meals,4101,WGA
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703392,DVN00029694,669.75,DEVON NORSE LTD (NORWICH),273895,785421021,Children's Services,Catering Services inc Pupil Meals,4101,WGA
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703395,24906,1500,INDUSTRIAL MEDICAL/MEDIGOLD HLTH,191267,643491335,Children's Services,Subscriptions,4801,LTD
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703396,058132,1990.5,RENAISSANCE LEARNING UK LTD,101958,726267719,Children's Services,Subscriptions,4801,BUSN
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703400,167877,602.8199999999999,W P S WESTWARD,14234,142399166,Children's Services,Learning Resources exc. IT Equipment,4401,BUSN
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703404,97141501,518.85,XEROX FINANCE LTD,21637,232364682,Children's Services,Learning Resources exc. IT Equipment,4401,LTD
18,Devon County Council,2017-09-01 00:00:00,EXCHEQ33703412,33164,500.2,FRESHA LTD,151952,812476339,Children's Services,Catering Services inc Pupil Meals,4101,LTD
18,Devon County Council,2017-09-01 00:00:00,HIGHWAYS33846448,25194_1,949.8499999999999,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Capital Spending,Infra REP constr - Term Maint contract,C203,LTD
18,Devon County Council,2017-09-01 00:00:00,HIGHWAYS33846449,25195_1,1599.35,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Highways & CDWM,Main / Term Contractor,4301,LTD
