Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,03/12/2018,CFADDAY34035785,REDACTED UNDER DP ACT,3457.56,ASSISTED LIVING SOUTH WEST,231671,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035786,REDACTED UNDER DP ACT,3122.72,ASSISTED LIVING SOUTH WEST,231671,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035788,REDACTED UNDER DP ACT,3396.68,ASSISTED LIVING SOUTH WEST,231671,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035787,REDACTED UNDER DP ACT,1966,ASSISTED LIVING SOUTH WEST,231671,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDOM34062521,REDACTED UNDER DP ACT,675,BLUEBIRD CARE (PLYMOUTH&STH HAMS,292711,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/12/2018,CFADDOM34062518,REDACTED UNDER DP ACT,589.4,DEER PARK RESIDENTIAL HOME,277063,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/12/2018,CFADDOM34062519,REDACTED UNDER DP ACT,589.4,DEER PARK RESIDENTIAL HOME,277063,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/12/2018,CFADDAY34035897,REDACTED UNDER DP ACT,784.32,DEVON ENABLING SERVICES LTD,321277,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035902,REDACTED UNDER DP ACT,653.6,DEVON ENABLING SERVICES LTD,321277,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035891,REDACTED UNDER DP ACT,1010.4,DEVON ENABLING SERVICES LTD,321277,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035890,REDACTED UNDER DP ACT,1143.8,DEVON ENABLING SERVICES LTD,321277,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035894,REDACTED UNDER DP ACT,653.6,DEVON ENABLING SERVICES LTD,321277,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035886,REDACTED UNDER DP ACT,817,DEVON ENABLING SERVICES LTD,321277,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035901,REDACTED UNDER DP ACT,1634,DEVON ENABLING SERVICES LTD,321277,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035885,REDACTED UNDER DP ACT,784.32,DEVON ENABLING SERVICES LTD,321277,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035884,REDACTED UNDER DP ACT,588.24,DEVON ENABLING SERVICES LTD,321277,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035883,REDACTED UNDER DP ACT,808.32,DEVON ENABLING SERVICES LTD,321277,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035896,REDACTED UNDER DP ACT,784.32,DEVON ENABLING SERVICES LTD,321277,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035783,REDACTED UNDER DP ACT,4335.08,EMTILL PROJECTS LTD**DO NOT EXCL,209609,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035784,REDACTED UNDER DP ACT,4335.08,EMTILL PROJECTS LTD**DO NOT EXCL,209609,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035907,REDACTED UNDER DP ACT,784.32,IGROW CARE AND SUPPORT LTD,324989,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035906,REDACTED UNDER DP ACT,576,IGROW CARE AND SUPPORT LTD,324989,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/12/2018,CFADDAY34035909,REDACTED UNDER DP ACT,2475.52,IGROW CARE AND SUPPORT LTD,324989,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035908,REDACTED UNDER DP ACT,5835.4,IGROW CARE AND SUPPORT LTD,324989,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDOM34062523,REDACTED UNDER DP ACT,2678,IGROW CARE AND SUPPORT LTD,324989,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/12/2018,CFADDAY34035905,REDACTED UNDER DP ACT,980.4,IGROW CARE AND SUPPORT LTD,324989,,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDOM34062525,REDACTED UNDER DP ACT,5216.92,INDEPENDENT LIFESTYLES SUP S LLP,329647,,Adult Care & Health,Care Spot - Private (3rd),5701,B
18,Devon County Council,03/12/2018,CFADDAY34035735,REDACTED UNDER DP ACT,2264.04,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035736,REDACTED UNDER DP ACT,1143.36,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035737,REDACTED UNDER DP ACT,3262.24,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035738,REDACTED UNDER DP ACT,1131.84,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035739,REDACTED UNDER DP ACT,762.24,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035741,REDACTED UNDER DP ACT,623.2,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035744,REDACTED UNDER DP ACT,2773.68,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035745,REDACTED UNDER DP ACT,4666.6,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
18,Devon County Council,03/12/2018,CFADDAY34035734,REDACTED UNDER DP ACT,1111.6,LIFEWAYS COMMUNITY CARE LTD (NEW,96733,915896970,Adult Care & Health,Individualised Support - Private (3rd),5706,B
