Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,01/02/2019,ACOH17900322,3725,-79185.66,NEWKEY,249038,,Adult Care & Health,Individualised Support - Private (3rd),5706,BUSN
18,Devon County Council,01/02/2019,CAPEYS34009694,EYP000000150788,4395,APPLE BLOSSOM DAY NURSERY LTD,76713,,Children's Services,Grants & Cont to Vol comm & soc ent,5501,LTD
18,Devon County Council,01/02/2019,CAPEYS34010263,TREJAN101,9111.97,EXWICK ARK LTD THE,174565,,Children's Services,Nursery Places Income,9318,LTD
18,Devon County Council,01/02/2019,EDUC17906691,5900062,-750,C S W GROUP LTD,78937,643546139,Children's Services,Services for Educational Estabs - Devon,4370,WGA
18,Devon County Council,01/02/2019,EDUC34212161,AGW000191810,9615,TED WRAGG MULTI ACADEMY TRUST,323696,306250049,Children's Services,In year DSG to Academies,5608,WGA
18,Devon County Council,01/02/2019,EXCHEQ34317446,#INV-2015787,1557,WESTCOUNTRY GATES & BARRIERS,272121,896710873,Capital Expenditure,UPG New constr - main contract costs,C225,BUSN
18,Devon County Council,01/02/2019,EXCHEQ34317460,24666722,3133.25,EBUYER (UK) LTD,133761,836592300,Children's Services,IT Hardware - PC Laptop PDA Servers,4510,FACT
18,Devon County Council,01/02/2019,EXCHEQ34317475,8167,969.76,ASPECT WINDOWS/EXETER TRADE ALUM,24412,430415788,Children's Services,Minor Improvements,2261,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317520,KPS116901,664.56,KENT COUNTY COUNCIL,83992,204269191,Children's Services,Printing & Design,4201,WGA
18,Devon County Council,01/02/2019,EXCHEQ34317530,2253451,780.49,TEACHING PERSONNEL LTD,67345,779994039,Children's Services,Pay - Supply Teachers/non contract hours,1020,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317535,449472,1638,DEVON FUELS,298476,140913296,Children's Services,Oil Fuel & LPG,2307,BUSN
18,Devon County Council,01/02/2019,EXCHEQ34317550,9063438957,4059.74,SOUTH WEST WATER ***BUSINESS***,344710,236873674,Children's Services,Water Charges,2361,BUSN
18,Devon County Council,01/02/2019,EXCHEQ34317552,3091,820,WESTCOUNTRY TRAINING SOLS LTD,271025,977318967,Children's Services,Training,1802,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317570,DP01,2260,HORWOOD COOMBE FOREST SCHOOL,315946,,Children's Services,Educational / Residential Visits,4331,BUSN
18,Devon County Council,01/02/2019,EXCHEQ34317571,MPRI03,662.5,HORWOOD COOMBE FOREST SCHOOL,315946,,Children's Services,Educational / Residential Visits,4331,BUSN
18,Devon County Council,01/02/2019,EXCHEQ34317582,2252721,2031,TEACHING PERSONNEL LTD,67345,779994039,Children's Services,External Agency Staff,4321,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317589,DS61875,471.2,D S ELECTRICAL (POST 01/01/12),286478,120987117,Children's Services,Other Building Maintenance,2251,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317658,DSL-689,699,DEFEND SOLUTIONS LTD,323442,179376750,Children's Services,Training,1802,BUSN
18,Devon County Council,01/02/2019,EXCHEQ34317679,1089,1750,DISABILITY KARATE FEDERATION,329460,,Children's Services,Educational / Residential Visits,4331,CHTY
18,Devon County Council,01/02/2019,EXCHEQ34317713,C599741,651.71,CONSORTIUM THE,60664,639788763,Children's Services,Materials & Consumables,4003,BUSN
18,Devon County Council,01/02/2019,EXCHEQ34317717,5100651,2683.2,C S W GROUP LTD,78937,643546139,Children's Services,Curriculum Support (Schools),4376,WGA
18,Devon County Council,01/02/2019,EXCHEQ34317718,55372,1740,DARTLINE COACHES,11216,456125651,Children's Services,Educational / Residential Visits,4331,BUSN
18,Devon County Council,01/02/2019,EXCHEQ34317719,55496,750,DARTLINE COACHES,11216,456125651,Children's Services,Hire of Vehicles (Non TCS),3501,BUSN
18,Devon County Council,01/02/2019,EXCHEQ34317724,262677,1029.95,I T E C CONNECT LTD,194917,496592289,Children's Services,Printing & Design,4201,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317731,9900447778,716.05,SODEXO LTD,332121,561229061,Children's Services,Provisions / Food Purchases,4102,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317735,11514,546.62,HOUSE OF CRAFTS LTD,356039,,Children's Services,Educational / Residential Visits,4331,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317748,INV113940,2061,EVAC + CHAIR INTERNATIONAL LTD,168482,927258012,Capital Expenditure,Fittings & Furnishings long life > 5 yrs,C601,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317755,19/03/000113,548.22,ORONA LTD,287659,619882594,Children's Services,Building Mtce Works - unforseen,2101,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317760,15661,1500,SAM LEARNING LTD,151826,974842868,Children's Services,IT Licences,4513,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317761,1868738,694.95,CERTAS ENERGY T/A EMO OILS,314127,844283419,Children's Services,Oil Fuel & LPG,2307,BUSN
18,Devon County Council,01/02/2019,EXCHEQ34317767,1708,949,PRIMARY SPORTS EDUCATION LTD,267678,183908477,Children's Services,Curriculum Support (Schools),4376,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317784,LDPS100058794,505,BABCOCK LEARNING & DEVELOPMENT,290161,209852394,Children's Services,Training,1802,WGA
18,Devon County Council,01/02/2019,EXCHEQ34317791,BON906523,872.28,CORNWALL DEVELOPMENT COMPANY,280782,730288345,Children's Services,Pay - Supply Teachers/non contract hours,1020,BUSN
18,Devon County Council,01/02/2019,EXCHEQ34317795,162673,816.65,CANNINGS & SON LTD I J,14467,192803203,Children's Services,Other Building Maintenance,2251,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317797,51959,1521,L B EDUCATION SERVICES LTD,307276,826366121,Children's Services,Pay - Supply Teachers/non contract hours,1020,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317833,LG1179,510,ABBEYMEAD SAFETY TRAINING,178982,,Children's Services,Training,1802,BUSN
18,Devon County Council,01/02/2019,EXCHEQ34317852,AU18004457/C/4,732,P G L TRAVEL LTD,73658,134628373,Children's Services,Educational / Residential Visits,4331,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317865,2641,520.34,BAWDENS THE BAKERS,307166,120693434,Children's Services,Provisions / Food Purchases,4102,BUSN
18,Devon County Council,01/02/2019,EXCHEQ34317874,6360331,581.29,DENNIS PHILIP FROZEN FOODS LTD,68118,143758061,Children's Services,Provisions / Food Purchases,4102,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317880,171393,789.9,SCHOOLCOMMS,216161,803814742,Children's Services,Bank & Cash Charges,4205,BUSN
18,Devon County Council,01/02/2019,EXCHEQ34317882,16615,1495,SISRA LTD,257289,938280696,Children's Services,IT Licences,4513,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317884,21461162,584.92,SPOT ON SUPPLIES IND CONSUMABLES,75657,319527839,Children's Services,Cleaning materials (inc pools),2603,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317898,DVN00037154,575.68,DEVON NORSE LTD (NORWICH),273895,785421021,Children's Services,Cleaning Services,2601,WGA
18,Devon County Council,01/02/2019,EXCHEQ34317900,LXTARK010047,1080,LEX LEISURE LTD,61902,268089267,Children's Services,Rents & other landlord charges payable,2321,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317902,034/00004171,453.67,Y H A_ENGLAND AND WALES,118645,856420717,Children's Services,Educational / Residential Visits,4331,BUSN
18,Devon County Council,01/02/2019,EXCHEQ34317908,DEI013918,3614.53,DEVON NORSE LTD (NORWICH),273895,785421021,Children's Services,Catering Services inc Pupil Meals,4101,WGA
18,Devon County Council,01/02/2019,EXCHEQ34317910,INV-9672,2930,EDUCATED RECRUITMENT LIMITED,306186,168293573,Children's Services,External Agency Staff,4321,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317922,276598-A,900,S M C COACH HIRE LTD,322182,175792856,Children's Services,Educational / Residential Visits,4331,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317924,101268525,734.62,RICOH UK LTD,7150,524161280,Children's Services,Printing & Design,4201,LTD
18,Devon County Council,01/02/2019,EXCHEQ34317931,LDPSI00058711,520,BABCOCK LEARNING & DEVELOPMENT,290161,209852394,Children's Services,Training,1802,WGA
18,Devon County Council,01/02/2019,EXCHEQ34317935,E6486247,466.81,KENT COUNTY COUNCIL,83992,204269191,Children's Services,Electricity,2302,WGA
18,Devon County Council,01/02/2019,EXCHEQ34317969,INV-6219,704,OUTDOORS GROUP LTD THE,346911,221798595,Children's Services,Other professional Services Schools,4377,LTD
18,Devon County Council,01/02/2019,HIGHWAYS34402107,REFUND,2853.46,REDACTED UNDER DP ACT,352582,,Highways & Capital Development & Waste Management,Fees,9332,INDV
18,Devon County Council,01/02/2019,HIGHWAYS34402108,38787_1,7440.28,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Highways & Capital Development & Waste Management,Main / Term Contractor,4301,LTD
18,Devon County Council,01/02/2019,HIGHWAYS34402109,38788_1,9311.39,SKANSKA CONSTRUCTION UK LTD,309840,378403142,Highways & Capital Development & Waste Management,Main / Term Contractor,4301,LTD
