Body,Name of Body,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Reg no,Expense Area,Expense Type,Expense Code,Creditor Type
18,Devon County Council,02/09/2015,CFADRES32121470,REDACTED UNDER DP ACT,1934.13,AAA ELDERLY CARE LTD/ST SAVIOURS,298874,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,16/09/2015,CFADRES32122108,REDACTED UNDER DP ACT,7427.56,AAA ELDERLY CARE LTD/ST SAVIOURS,298874,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,30/09/2015,CFADRES32122747,REDACTED UNDER DP ACT,7427.56,AAA ELDERLY CARE LTD/ST SAVIOURS,298874,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/09/2015,CFADRES32121300,REDACTED UNDER DP ACT,8565.7,AARON COURT,173212,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,16/09/2015,CFADRES32121939,REDACTED UNDER DP ACT,8565.7,AARON COURT,173212,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,30/09/2015,CFADRES32122577,REDACTED UNDER DP ACT,8565.7,AARON COURT,173212,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/09/2015,CFADRES32121459,REDACTED UNDER DP ACT,7311.64,ABBEYFIELD - SHANDFORD,292973,231972268,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,30/09/2015,CFADRES32122097,REDACTED UNDER DP ACT,673.29,ABBEYFIELD - SHANDFORD,292973,231972268,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,30/09/2015,CFADRES32122736,REDACTED UNDER DP ACT,6915.57,ABBEYFIELD - SHANDFORD,292973,231972268,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,30/09/2015,CFADRES17603208,REDACTED UNDER DP ACT,-3181.51,ABBEYFIELD - SHANDFORD,292973,231972268,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/09/2015,CFADRES32120998,REDACTED UNDER DP ACT,5522.76,ABBEYFIELD E DEV EXTRA CARE SOC,88511,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,16/09/2015,CFADRES32121639,REDACTED UNDER DP ACT,5522.76,ABBEYFIELD E DEV EXTRA CARE SOC,88511,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,30/09/2015,CFADRES32122277,REDACTED UNDER DP ACT,5522.76,ABBEYFIELD E DEV EXTRA CARE SOC,88511,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/09/2015,CFADRES32120970,REDACTED UNDER DP ACT,9947.98,ABBOTSFIELD NURSING HOME,86776,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,16/09/2015,CFADRES32121612,REDACTED UNDER DP ACT,10890.84,ABBOTSFIELD NURSING HOME,86776,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,30/09/2015,CFADRES32122250,REDACTED UNDER DP ACT,8512.88,ABBOTSFIELD NURSING HOME,86776,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/09/2015,CFADRES32121545,REDACTED UNDER DP ACT,978.72,ABBOTSLEIGH DEMENTIA NURSING AND,322166,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,16/09/2015,CFADRES32122182,REDACTED UNDER DP ACT,978.72,ABBOTSLEIGH DEMENTIA NURSING AND,322166,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,30/09/2015,CFADRES32122820,REDACTED UNDER DP ACT,978.72,ABBOTSLEIGH DEMENTIA NURSING AND,322166,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,23/09/2015,CFADDAY32065366,REDACTED UNDER DP ACT,4944,ACTION ON HEARING LOSS,121442,564524337,People Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,02/09/2015,CFADRES32120988,REDACTED UNDER DP ACT,1782.2,ACTION ON HEARING LOSS,87497,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/09/2015,CFADRES32121232,REDACTED UNDER DP ACT,8956.36,ACTION ON HEARING LOSS,121442,564524337,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,16/09/2015,CFADRES32121629,REDACTED UNDER DP ACT,1782.2,ACTION ON HEARING LOSS,87497,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,16/09/2015,CFADRES32121871,REDACTED UNDER DP ACT,8956.36,ACTION ON HEARING LOSS,121442,564524337,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,30/09/2015,CFADRES32122267,REDACTED UNDER DP ACT,1782.2,ACTION ON HEARING LOSS,87497,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,30/09/2015,CFADRES32122509,REDACTED UNDER DP ACT,8956.36,ACTION ON HEARING LOSS,121442,564524337,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/09/2015,CFADRES32121072,REDACTED UNDER DP ACT,24346.2,ADELAIDE LODGE CARE HOME PRTNSHP,89773,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,16/09/2015,CFADRES32121711,REDACTED UNDER DP ACT,24195.14,ADELAIDE LODGE CARE HOME PRTNSHP,89773,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,30/09/2015,CFADRES32122350,REDACTED UNDER DP ACT,24195.14,ADELAIDE LODGE CARE HOME PRTNSHP,89773,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,23/09/2015,CFADDAY32065431,REDACTED UNDER DP ACT,2718.68,ADVANCE ENABLING ST JOHNS,233033,,People Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,23/09/2015,CFADDAY32065432,REDACTED UNDER DP ACT,2851.24,ADVANCE ENABLING ST JOHNS,233033,,People Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,23/09/2015,CFADDAY32065433,REDACTED UNDER DP ACT,2992.18,ADVANCE ENABLING ST JOHNS,233033,,People Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,23/09/2015,CFADDAY32065434,REDACTED UNDER DP ACT,3048.8,ADVANCE ENABLING ST JOHNS,233033,,People Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,23/09/2015,CFADDAY32065435,REDACTED UNDER DP ACT,1957,ADVANCE ENABLING ST JOHNS,233033,,People Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,28/09/2015,CFADDAY32065876,REDACTED UNDER DP ACT,1922.32,ADVANCE ENABLING ST JOHNS,233033,,People Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,28/09/2015,CFADDAY32065877,REDACTED UNDER DP ACT,2190.08,ADVANCE ENABLING ST JOHNS,233033,,People Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,28/09/2015,CFADDAY32065878,REDACTED UNDER DP ACT,1737.12,ADVANCE ENABLING ST JOHNS,233033,,People Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,28/09/2015,CFADDAY32065879,REDACTED UNDER DP ACT,2738.92,ADVANCE ENABLING ST JOHNS,233033,,People Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,28/09/2015,CFADDAY32065880,REDACTED UNDER DP ACT,3423.44,ADVANCE ENABLING ST JOHNS,233033,,People Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,30/09/2015,CFADDAY32066101,REDACTED UNDER DP ACT,3211.88,ADVANCE ENABLING ST JOHNS,233033,,People Services,Individualised Support - Private (3rd),5706,B
18,Devon County Council,21/09/2015,CFADDOM32096373,REDACTED UNDER DP ACT,7283.31,ADVENT CARE TEAM LTD,168316,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,01/09/2015,CFADDOM32095257,REDACTED UNDER DP ACT,1499.96,AGINCARE LTD (LIVE IN PACKAGES),214288,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,07/09/2015,CFADDOM32095918,REDACTED UNDER DP ACT,1499.96,AGINCARE LTD (LIVE IN PACKAGES),214288,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,10/09/2015,SOCCOMM32610117,PP118/6,8468.5,ALABARE CHRISTIAN CARE CENTRES,226086,,People Services,Floating Support Service (3rd),5708,B
18,Devon County Council,02/09/2015,CFADRES32120983,REDACTED UNDER DP ACT,14639.72,ALBAN HOUSE,87208,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,16/09/2015,CFADRES32121624,REDACTED UNDER DP ACT,14639.72,ALBAN HOUSE,87208,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,30/09/2015,CFADRES32122262,REDACTED UNDER DP ACT,14639.72,ALBAN HOUSE,87208,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/09/2015,CFADRES32121366,REDACTED UNDER DP ACT,3038.3,ALINTHIA HOUSE,218317,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,16/09/2015,CFADRES32122005,REDACTED UNDER DP ACT,3038.3,ALINTHIA HOUSE,218317,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,30/09/2015,CFADRES32122644,REDACTED UNDER DP ACT,3038.3,ALINTHIA HOUSE,218317,,People Services,Care Spot - Private (3rd),5701,B
18,Devon County Council,02/09/2015,CFADRES32121168,REDACTED UNDER DP ACT,2391.58,ALLIED BACK-UP PROJECT,90897,,People Services,Care Spot - Private (3rd),5701,B
